Is_contract,Creator name,Creator address,Contracts,Bytecodes,Selfdestructed contracts,Ephemeral contracts,Addresses,Addresses with reinits,Contracts at addresses with reinits
true,,5d9e12008cc29b2627578f773e07d16236e9afd6,1,1,1,1,1,0,0
true,,5da763884ae01b4b64e325c39b62bcab9a007805,1,1,1,1,1,0,0
false,,5da9a3c6d9225286aec710f3aee55855c17461da,1,1,1,1,1,0,0
true,,fe9411842e758ef0d9a91f19fa0a72f03f25b80a,1,1,1,1,1,0,0
true,,5dc1b9da63d3df61f3ede505fca86f49636d2b9d,1,1,1,1,1,0,0
false,,20a003b96c0d1aa7e98f8c8a5638ecdfa77a7bdb,1,1,1,1,1,0,0
true,,5dcb15e497a438a2bed7196d63d34e39eaf5868d,1,1,1,1,1,0,0
false,,5dcd673f4d1d624fe208732287d3c143d5536171,1,1,1,0,1,0,0
true,,5dcd82c4dfeab40314840fefa694740a532a91b7,1,1,1,1,1,0,0
true,customIcoToken,5de441b230a07c09d143e56083c6c4e43c29dfe3,1,1,1,1,1,0,0
true,,5de47092dff7a73a1b51f32c8c256395bce72aee,1,1,1,1,1,0,0
true,,5de51add3bf8eb2de2d890e1a62e13cd1cce626f,1,1,1,1,1,0,0
false,,5de56445f29673725eb0ef0619ca1cb3f713d75c,1,1,1,0,1,0,0
true,,208cc55f4ce6b100dd0521b63eea1e2408860e1b,1,1,1,1,1,0,0
true,,208bedce11f1d69f26b7490bde654f47216b6ccf,1,1,1,1,1,0,0
true,,208bc19888e1dbf71cf6e2e727daee40ea5074bf,1,1,1,1,1,0,0
false,,2086e1c782a34d3bee717e7efb0face01e20045c,1,1,1,0,1,0,0
false,,5e10756d465ebdd2a3f5728ea2f95039cfc52549,1,1,1,0,1,0,0
false,,5e2145fd675f5ece2e8a48a6b84db038674c99ea,1,1,1,0,1,0,0
true,,20829446494a9a452f807822eec434051dcd1cb6,1,1,1,1,1,0,0
true,,5e2ec5e0f212323c86eaad4d56a6e1f5bce16cf7,1,1,1,1,1,0,0
true,,20741eaffb06c5e27a5a5f0c8b30493e2a424c2d,1,1,1,1,1,0,0
true,,5e46284b85c0cc1de4d19c5647088f4544eafff3,1,1,1,1,1,0,0
false,,5e6c2788b833341e862d6f9e21165030c877797a,1,1,1,0,1,0,0
true,,206c14413b72a01e275a3a88afc16f453ddd7fe3,1,1,1,1,1,0,0
true,customIcoToken,5e76204383cfc4cea4f5c43d30d47ff648697edb,1,1,1,1,1,0,0
true,,5e762f959bd2e378c407bb3a6495072a7ecc435b,1,1,1,1,1,0,0
true,,5e7d830c324affda3b086e27d19db5e90a37508f,1,1,1,1,1,0,0
false,,0000e5fabe3a8dd992b73517de6415a2043dc7ca,1,1,1,0,1,0,0
true,,5e8d271276d55df9c2d1b50694e151bdc7777fe5,1,1,1,1,1,0,0
true,customIcoToken,5e906c261ea332365f8a06969a786005c60b6fb6,1,1,1,1,1,0,0
false,,20560732becaba74966ab67c2ec241b34f7e4957,1,1,1,0,1,0,0
false,,5eab43f160faa4c0d12bada41e55f6341770ccb0,1,1,1,0,1,0,0
true,,5ebbbeb103f8b70934b8b010b8bef20c06230a92,1,1,1,1,1,0,0
false,,5ebe5ebcaaad3b899874e1007ecae7ca17b5624b,1,1,1,0,1,0,0
false,,5ec03082324e207da22c792c61d7a7ddf44e8b32,1,1,1,1,1,0,0
true,,5ec18e445647766f8c0306e9dfd0f220dc730c07,1,1,1,1,1,0,0
true,,5ecc7d84da247982b45cbfa53d2b8c4074f0ee9d,1,1,1,1,1,0,0
true,,2039d576dfb5d4cfc1014316abe557a5e7cdfdaf,1,1,1,1,1,0,0
true,,5ee37199e4f38f6165b7de3e6ad52ababff6801c,1,1,1,0,1,0,0
true,,5ee855828526bbb3ac6207b9c6ef4c125adaacd1,1,1,1,1,1,0,0
true,,2038563a2c6c1a35ed42748d7dad71232f5269b0,1,1,1,1,1,0,0
true,,5ef115adc8517e2c64776398c7ac3e48d32ab8e8,1,1,1,1,1,0,0
false,,5ef5eb69ddddabefbe087a18e9a50deb321dcf51,1,1,1,0,1,0,0
true,,202d8548b16db67aac7b8d52356d79e2cc8e3795,1,1,1,1,1,0,0
true,,5f1b1e4c43f53ad188b70c5ec45446b95708dd81,1,1,1,1,1,0,0
true,,5f2238917e0c05e89a2385bd0e85a7e8c9ef9a09,1,1,1,1,1,0,0
false,,5f280afc02819929b483767bae999545da6375c7,1,1,1,0,1,0,0
false,,20141d5c1cfedd8235dac6ab2903224f20faa323,1,1,1,0,1,0,0
true,,5f4e736ed74af3b6711ac222dc5711730d593ebc,1,1,1,1,1,0,0
true,,5f4f9d5e2167701f24fdcba6c831361833dc5599,1,1,1,1,1,0,0
false,,5f5010a29038f78a91dd1e17e02a3ae04c543773,1,1,1,0,1,0,0
false,,5f57397c212ca666444b4a1dc132f2434d586465,1,1,1,0,1,0,0
true,,200dcc731de8cf299273a221cd74acecc2af6561,1,1,1,1,1,0,0
true,,200ca4009604d67e9e424b52bfac911edbed216e,1,1,1,1,1,0,0
true,,5f63a7d258df8ff8eaea5c9a972ed6e56730087d,1,1,1,1,1,0,0
false,,200415d7bcd239fa5e5c7c953422f6b3b5c73ae8,1,1,1,0,1,0,0
false,,5f7d4f5efd563fc6e507681cee8d40002d7db0ec,1,1,1,1,1,0,0
true,,5f8865e61a5c9e54587ee2494c4e847cd0a87de3,1,1,1,1,1,0,0
false,,5fa0b109788112e1d171954c2b8128671efc735f,1,1,1,0,1,0,0
true,,5fa1134ef356f363fb6e48a530430f3f99259ade,1,1,1,1,1,0,0
true,,20030c0d171bdca72cbf71a752d2e16f08bb17ae,1,1,1,1,1,0,0
true,,5fb0e006a5b88dbc2b7c0b759ce37dff33dde837,1,1,1,1,1,0,0
true,,5fb241f2e9470ae33654f20d72d0308937925b21,1,1,1,1,1,0,0
false,,5fb2d0f9fe4d4a710616b1843d48d883a1563dcb,1,1,1,0,1,0,0
true,,5fb42d2e0b15dd3c8a74e1550e207b00713728ca,1,1,1,1,1,0,0
true,,5fc3107df3a872c31cd6b46d1f9f467b0ef1a4d4,1,1,1,1,1,0,0
true,customIcoToken,5fc5471bea43d27d3590516d92da89832ad98ff2,1,1,1,1,1,0,0
true,,5fc6b495c18bf31301f33baa6353965a7c4ba0c1,1,1,1,1,1,0,0
true,,1fe77d496abcd8d446ae0f122b4b899c7542ab5c,1,1,1,1,1,0,0
true,,1fdcb169e356289f7404203b95054084a75aa4c1,1,1,1,1,1,0,0
false,,5ff6588afa075673f0dc56637b95886783c7d9ae,1,1,1,0,1,0,0
false,,5ffb3621a47485b05c70bad222fdd1a832df1cb8,1,1,1,0,1,0,0
true,,6000f0c3088402a5c39f2dae98103cc883e0c549,1,1,1,1,1,0,0
true,,1fd7f40a0046a62a6432a486ef1749e1ac3483bd,1,1,1,1,1,0,0
false,,6005779d0af0c7b83af887151233036672f328e4,1,1,1,0,1,0,0
false,,6008eb2a23e7c3eb0b1bc8066d6475ebd1e4d564,1,1,1,0,1,0,0
true,,6016f7aca4cf65c74d9c5ba313bb74ad6a43d96a,1,1,1,1,1,0,0
false,,60194bb3b2e891150bb8813bd9cca25f0566d7eb,1,1,1,1,1,0,0
true,customIcoToken,60280f2fdf7bfa10d90faa72b0a416ead5354c43,1,1,1,1,1,0,0
true,,1fd68175643b4f508b0139e357328340ac938cf0,1,1,1,1,1,0,0
true,,603655f1578626b42276df44c8bb18b93888c5b2,1,1,1,1,1,0,0
true,,604497ebea54d29f70816dfd007bac2b248c3a85,1,1,1,1,1,0,0
true,,6051998436b8a67c1205c3a2af21cad479d72a1f,1,1,1,1,1,0,0
true,,60528f42d81c76260e2e82ab9b09dc8ee8b850d3,1,1,1,1,1,0,0
true,,6058ae7486690ffde40075517c58aaf10c355cbc,1,1,1,1,1,0,0
true,,606b0e58d097a2b3b98c56e13016345d16d9a100,1,1,1,1,1,0,0
true,,607755d2d8a81bd212e69f5006bb25276df42cef,1,1,1,1,1,0,0
false,,608ab1f47be3a585e3d598d62bb38e8453a303b8,1,1,1,0,1,0,0
true,,6098f518cb14d5986928f51028894c0a642843d7,1,1,1,1,1,0,0
true,,609fa551f2b6c5aadd89ac19ec95ad84318529d4,1,1,1,1,1,0,0
true,customIcoToken,60a7a0b44bfc0c7bddc95d2f738c008d464859aa,1,1,1,1,1,0,0
false,,60af8dc3ac7b0ae396d126d7ead6465e7d135d97,1,1,1,0,1,0,0
false,,60b2161080f80a5df8f79b08d985d2340909f4ac,1,1,1,0,1,0,0
true,,60b257659033e736e026ccfe14ee2c8b3e6aab7d,1,1,1,1,1,0,0
false,,60bbbc4ff78a3ab0079080519009dcfe5ab09660,1,1,1,0,1,0,0
true,,60c21b2ea7bf47efe5246dad5cd35ca252222293,1,1,1,1,1,0,0
true,,1fb1bb2defaab19018faad8bec75dd1687469ce2,1,1,1,1,1,0,0
true,,60d55e9e6c2c1630d792ef5d9e839d4413615c75,1,1,1,1,1,0,0
false,,60d7ba2661bd6a810d5cbb06fe5841138f7d11dc,1,1,1,0,1,0,0
false,,60df8698998d49ec3d594101ef7cf71ab63cfdea,1,1,1,1,1,0,0
true,,1fb055fecf85d2463c65071e10a33f094a337435,1,1,1,1,1,0,0
false,,1fa52f6fc7bde0619996e019defd3f73171f9514,1,1,1,0,1,0,0
true,,60e586892cd45c7f97468398b897119170075b04,1,1,1,1,1,0,0
true,,60e6d0977d839dec54440f913d14937a93984ab1,1,1,1,1,1,0,0
false,,60ec344a03cac2a5902cc2dc9397f12ceb535b5a,1,1,1,0,1,0,0
true,,60f2e0b04eb298d87ea0b4c794d512a2fd9a2a5c,1,1,1,1,1,0,0
false,,61043a3f5c0572c6dd74e256e7d9c92c33564643,1,1,1,0,1,0,0
true,,61072bc5de6fa63cf6527dacd41791d67909dda5,1,1,1,1,1,0,0
true,,612bc8abc0469ce9117f0c07ceb4cc877c807c45,1,1,1,1,1,0,0
false,,61330459c0a6bb16f78dba570b1051c58c0c95b6,1,1,1,0,1,0,0
false,,1f8cca6226242fc802c48f2ef7b539b01d715430,1,1,1,0,1,0,0
false,,615e51161cd11ddbdd12896dcaa0d239b1665dd8,1,1,1,0,1,0,0
true,,61990c276c074b32689ebd435bcb007b6f7cfa02,1,1,1,1,1,0,0
true,,61a4603a6d0915f4da29fdad90978db0049b7d44,1,1,1,1,1,0,0
true,,61be9fc097880876a3ddf55216ee2255dffa5020,1,1,1,1,1,0,0
true,,61c66d23d3681b23c8c99003c514635a9f571730,1,1,1,1,1,0,0
true,,1f8104bfd89c9e3a0d331be580299036b83bf71b,1,1,1,1,1,0,0
true,,61cbed95e706252355143aacbfd61e958582d6d5,1,1,1,1,1,0,0
true,,61db43792b42efde70270208e6c30eb08272d00d,1,1,1,1,1,0,0
false,,61dba2fcb9a2ff97c8b7a5462380b3bd7f317379,1,1,1,0,1,0,0
true,,61e1ec05cf628b503b2a50799c98a9ee9d451b9a,1,1,1,1,1,0,0
true,customIcoToken,61f6f646e91e777d27d42422b8e968808cc18877,1,1,1,1,1,0,0
true,,61fe57bd6ce5ee38ee05a1edd120b74a62987320,1,1,1,1,1,0,0
true,,62002e1a2ee3611ca5fb01233f28817559b1ff60,1,1,1,1,1,0,0
false,,1f73ae5f280379da160f1575cedb8abfe3bb6681,1,1,1,0,1,0,0
false,,622bb6f56e7c6120cbdbeafc02b8264b0b6c68c2,1,1,1,0,1,0,0
true,,1f726f7e8b2b4f1d47fd50d9e915b0a0f21fce2e,1,1,1,1,1,0,0
false,,1f682c7723f7a4a79f4c98a2a878e056cd1b427d,1,1,1,0,1,0,0
true,,623516708d36ba94a0fc86de17d1a95c4ac94332,1,1,1,1,1,0,0
true,,6246b2515e33d93dc8c6b9d89baea5b2d50d5f95,1,1,1,1,1,0,0
false,,1f465e2ff94ab6203d7cfb07f73c2e31a3987060,1,1,1,0,1,0,0
true,,624b0e37af58ea3ca6ce4b8f30965398585c8e3a,1,1,1,1,1,0,0
true,,624c75819ee2e925d632b69e01e5d8ac0ce0d665,1,1,1,1,1,0,0
true,,624cb79fac9e282e78c46cc561a835fcaa2640be,1,1,1,1,1,0,0
false,,62656ad57cf69b67cbb7d7bac1522913d61d351b,1,1,1,1,1,0,0
true,,6272982439c7952fc95d63d6d895a245ad3225d9,1,1,1,1,1,0,0
true,,1f3736600ab264b03f734b6d3baa5c2e079e0c83,1,1,1,1,1,0,0
true,,1f34e156cae240c97abfc353625f470da2ce6fcd,1,1,1,1,1,0,0
true,,628d0234c13318e88add2b39f294e287a4668ec7,1,1,1,1,1,0,0
true,,628ed1d577083c693fc462ffef691e3b0faac019,1,1,1,0,1,0,0
true,,629777ec5ab316f6dce2272c2227db56eedb6ce8,1,1,1,1,1,0,0
true,,62a61270a0285802b0a627a3d80c955f8bad27a4,1,1,1,1,1,0,0
true,,62ab5ba662f388945d4921c50d41d3b7ed61edb4,1,1,1,1,1,0,0
false,,62b4795c8b36a68762efe1576d686e0593d31780,1,1,1,0,1,0,0
true,,1f34b7c1c7ef9389a8de97e0e2c022affa4a5da4,1,1,1,1,1,0,0
true,,62bc362d145aae173a481944b7bd2e0c977ec72a,1,1,1,1,1,0,0
false,,62c241c10bad348c97135e86b00e20e299e1c4d4,1,1,1,0,1,0,0
true,customIcoToken,62c2b73a50193feb8af2edb35b6848c7e514f5a2,1,1,1,1,1,0,0
true,,62dcde467f2cf8088eeabcd321349e1ae070fd85,1,1,1,1,1,0,0
true,,62e718a783c1cffca7306f9856338496c834c8b3,1,1,1,1,1,0,0
false,,1f312faee9931869e5b0d0648f4e8d009e051822,1,1,1,0,1,0,0
true,,62f927be3e2603746aa09afb2f70c114f0bb1e0b,1,1,1,1,1,0,0
true,,1f1fea95c37f5fba0e5ae70c408aa77c0ed81f53,1,1,1,1,1,0,0
false,,631ea1ab9f9baa32d6ab0266dd3f57178de11e49,1,1,1,0,1,0,0
false,,6320a73718d489719cb736688fcc52ecdec26a08,1,1,1,0,1,0,0
true,,633298cb64da0972668483801d8839bd92523e22,1,1,1,1,1,0,0
true,,6334c050343eef286b8f61d6ff812acbb4cafa5d,1,1,1,1,1,0,0
false,,634c474a393e4498bc2f0c1dee16a50e9e0ebe2b,1,1,1,1,1,0,0
false,,1f186d12a53f008f7d6b894372d76b93e94f69a6,1,1,1,0,1,0,0
true,,636076db08f7d750cfe55e04ab460babd09500b1,1,1,1,1,1,0,0
true,,6370e20adee73d42dff8e46bbb3a55a1272e359d,1,1,1,1,1,0,0
true,,1f168816ea18b189ba6a477d6573371abb09d21c,1,1,1,1,1,0,0
true,,6381e5c40d772e8a5e961918f7387cc63f73648f,1,1,1,1,1,0,0
true,,638bf0f85cc97af46ef371cac2caa5215e805790,1,1,1,1,1,0,0
true,,6390aa4577ced49807b6fcbca74a430f00c59042,1,1,1,1,1,0,0
true,,6392dbf035c7b04297cb4f79821e2400da108a7b,1,1,1,1,1,0,0
true,,63954af507507364591a6c6d308fc3bf679d0d5f,1,1,1,1,1,0,0
true,,639973b7159e09622b8e008ab3039e35901ce0bd,1,1,1,1,1,0,0
false,,63acc621288278c7729fe610d27513b5c7906392,1,1,1,0,1,0,0
true,,63bda7ca8d9351da8dae7e1ec84251912f8c6d20,1,1,1,1,1,0,0
true,,1f0110ce1f85220a3c78c27ad9b5039a144e8823,1,1,1,1,1,0,0
false,,63c47c0ed26c5b3d220cdb60c16bf8266d081293,1,1,1,0,1,0,0
true,,63c5cf61d6d90a9a520b599a2b849112c1cc7429,1,1,1,1,1,0,0
true,,63c65f02f481bec76306b4bbccb00bba66ea85f0,1,1,1,1,1,0,0
true,,1ef92f0baf5a5bd6a868eedaae20be4907b5af87,1,1,1,1,1,0,0
true,,63d80c41534f3e5358e6ea727645dddb61c094d1,1,1,1,1,1,0,0
true,,63dae5d6feb86d74e14fbac4e986eb09cd794a49,1,1,1,1,1,0,0
false,,63dd9da15ca8cb41c624e2468091daea055d282c,1,1,1,0,1,0,0
false,,63e08482bed7cfbb32c3abe04117f846bed339bb,1,1,1,0,1,0,0
true,,63eadb37765305e841ea278a52c1b56848e57a3c,1,1,1,1,1,0,0
true,customIcoToken,63f0bb5b90de8ea0e2b736b6da783d539671849d,1,1,1,1,1,0,0
true,,64048f343acc9f70936d904291ed625d770ba149,1,1,1,1,1,0,0
true,,640e31646413c7dd4b991b99eadc1ef4a6120c3d,1,1,1,1,1,0,0
true,,1eeb9cb7113ad84766f73847bffaedd3f2bf9246,1,1,1,1,1,0,0
true,,64181f7577ec805f3a3b607178e59a603d17add1,1,1,1,1,1,0,0
true,customIcoToken,641c3e2a006409d75791370badf18d50f0a2ce3e,1,1,1,1,1,0,0
false,,641de37f2646641330ef98313bd06e421ec60c61,1,1,1,0,1,0,0
true,,1edac874c7219d702c90f02c4b7d2c305dd51396,1,1,1,1,1,0,0
false,,643f522bf8cb5013b7357a0db5c6ec42a78d50e6,1,1,1,0,1,0,0
false,,644ae1c0ba82c8ab93f83da0a0f88ef2524c5aec,1,1,1,0,1,0,0
false,,645b8ff5823eb2216ac88190eda6340b34ddbb8c,1,1,1,0,1,0,0
false,,1ed43fa2392bd6520c3b9c4590a3cc71324e9f17,1,1,1,0,1,0,0
true,,6491107347b58f0b101eb1a300e14d31cff63260,1,1,1,1,1,0,0
true,,64949f5e6b25c8fabec18d0db44c6538ffa5b0ec,1,1,1,1,1,0,0
true,,64991936ee4dcde443db1d64f45b2d12610d448c,1,1,1,1,1,0,0
true,,1ecff08b63e851bce27c11b828212c648f762d51,1,1,1,1,1,0,0
false,,64c191c2e046866e5da019064dbc6ac690458cb5,1,1,1,0,1,0,0
true,,64c5a9564c9d348e97edb8c695c39b4d59980f59,1,1,1,1,1,0,0
true,,64d2277f00d38b77e0cfe31c7392bc6f69d9c3e8,1,1,1,1,1,0,0
false,,1ec210f076482caeeb957539b2a95a5540da1f40,1,1,1,0,1,0,0
true,,1eb8f0cf4c57eebe94191e1787bf9c1d2dd7de06,1,1,1,1,1,0,0
true,,64f0a2b6a380c93a0e2a3feca30e82d91258225b,1,1,1,1,1,0,0
false,,64f6c22220cf9011ed753eaa4d44051504767795,1,1,1,0,1,0,0
true,,1eb6279214c108774dea2306a799a8bf95e2a8ea,1,1,1,1,1,0,0
true,,1ea9db3723ddf05741c19fbc5d1ea8272f2fd20f,1,1,1,1,1,0,0
true,,65208f28f6ef45375bb25b09a10f7049c759843a,1,1,1,1,1,0,0
true,,6527bee93412d563affb0553a37c0e908ddaf277,1,1,1,1,1,0,0
false,,6572f5d006db290f22481afd2010b4f965282395,1,1,1,0,1,0,0
false,,6579998e109dd940ddeb28872d71f964c0edcf8f,1,1,1,0,1,0,0
false,,658706ad5f7c8cec9e2083fd86a7b816b9c60772,1,1,1,0,1,0,0
true,,1e72797b00781b0d0bca518afc171c086208f88e,1,1,1,1,1,0,0
false,,1e6591dd945d423fab632330852a3bb562bfdb47,1,1,1,0,1,0,0
true,,1e56d09ee1f80cd048441a41596d85d8b284c350,1,1,1,1,1,0,0
true,,65bdaed4131a5b9515371a1dfabfefc4daa0ab08,1,1,1,1,1,0,0
true,customIcoToken,65bdd0aeb735b9470913865adca9e6cae67cbe9c,1,1,1,1,1,0,0
true,,65c7578d9827f6a39c328799f6ebea815a048cfa,1,1,1,1,1,0,0
true,customIcoToken,65cacf2b7e2e8def05b491e649dca848587bfc85,1,1,1,1,1,0,0
true,,65daec3587532738a88872c0e0c66b64953cf4c5,1,1,1,1,1,0,0
false,,65eaf1a8015363995928b42a92af77255e2bde63,1,1,1,0,1,0,0
false,,feba588d092852a5de7154b92765233851ce174c,1,1,1,0,1,0,0
true,,660334016a3ea7935e9d0eaabf5c58138a65a72a,1,1,1,1,1,0,0
true,,1e4e59bc3cd9b37753980e05a5aae13d81ac3a49,1,1,1,1,1,0,0
false,,6610af6e255b53c6028a546583936f203f218c05,1,1,1,0,1,0,0
true,,6611f114433c44e2934815650290cb88c6d2de24,1,1,1,1,1,0,0
true,,6621de4fd8b056c8c9e37f930de995b9a2de88fd,1,1,1,1,1,0,0
true,,6626e49ab70b92fa62479c207339c5528f7d1e4c,1,1,1,1,1,0,0
true,,662c435e3126661a4c131d9c0a32dc999dd48ff4,1,1,1,1,1,0,0
false,,663a5c7b5fc8bd9b4f70d07c11bad39861170d8d,1,1,1,0,1,0,0
true,,6641ef432161494f433ab893b306fdde33c28ae4,1,1,1,1,1,0,0
true,,665610c7e3219b2711a9d5897b4411c60e3f8a66,1,1,1,1,1,0,0
true,,665b0e2c026b83fd407abc02ef8294ed6a78f70c,1,1,1,1,1,0,0
true,,1e2fc9ef4a5bf0989bce82cd67004c8642cb8786,1,1,1,1,1,0,0
false,,668bcdc51ae35c0edb550075253aca0fa6459bbe,1,1,1,1,1,0,0
false,,1e2e44ffcdc47f5d20e4eb61a5794d8aafa6520f,1,1,1,0,1,0,0
false,,66a13723396b05f87004118a525faf5bb5ec9eab,1,1,1,0,1,0,0
true,,66ab86d9ff3bf8bc286467e0adb2ee551f15e6b2,1,1,1,1,1,0,0
true,,1e2792bea91032784d5ab5de9c98e728681e0c73,1,1,1,1,1,0,0
true,customIcoToken,66c6ad83b4d732cead084355fa029ce637409bac,1,1,1,1,1,0,0
true,,66cad2b73ea50a30ed0c9c401c7aeb30533b333a,1,1,1,1,1,0,0
true,,66e0b22ff6314de93be51da8df34b20bef1495da,1,1,1,1,1,0,0
true,,66e2a20705613db435db26996193b63262afb165,1,1,1,1,1,0,0
true,,66f7718e56439ca3eac767b9f9eed88c36951c30,1,1,1,1,1,0,0
true,,66f867a6c446b0e65ef9d71daf3d6a946def0a13,1,1,1,1,1,0,0
true,,6717ca5ed421cbf33049570871ed825f641bbbfb,1,1,1,1,1,0,0
true,,671dd25fd79bb916deb72aa7a7061e69591eb826,1,1,1,1,1,0,0
true,,fec40da975d6a5d3ef4fd589d2d9354b7a4b2288,1,1,1,1,1,0,0
true,,1e17204008e8adbc3be468597574bab61eabe92b,1,1,1,1,1,0,0
true,,67468443f11f78dcd15d98fbfafbbdb0d758da8c,1,1,1,1,1,0,0
true,,1e14c412fca5682e869b4bde62381dcfd08ff40c,1,1,1,1,1,0,0
false,,674f3d63dada1dc297a64c8afb79ca75721bfe6c,1,1,1,0,1,0,0
true,,6754ce75bb3e47746d6be2786357227cd49eec02,1,1,1,1,1,0,0
false,,1e0baf49017190ae6c88bc5d310a8fa2da41af0d,1,1,1,0,1,0,0
true,customIcoToken,6769784fdf7204262276f1d4d25b5691ea3fe6d4,1,1,1,1,1,0,0
true,,676ccd5c7f99012edcf720d902ab0bb4cf0cd001,1,1,1,1,1,0,0
true,,676e8f0e37c23a63b43cb4f8686f3460374faaae,1,1,1,1,1,0,0
false,,1e00973d4fabff6e0edd73338a78d57fa4daa5c8,1,1,1,0,1,0,0
true,,6779c34b9a6140aa1d54a027560c6dbe007293f8,1,1,1,1,1,0,0
true,,677be3a86a7fccf27c859bdef6bbc612c1afeb48,1,1,1,1,1,0,0
true,,678ab7ec553985c1d03fe44561b5fb89262f8899,1,1,1,1,1,0,0
true,customIcoToken,6794f692b102cb2d844b20c064f55e6bd72fd434,1,1,1,1,1,0,0
true,,67a7d602bb2062ee959d628b3560f78523a2cb30,1,1,1,1,1,0,0
false,,67b237d6c2fea0418e7e5ffdfc7ea5666d60c2d4,1,1,1,0,1,0,0
false,,67b8796aa039b2c03ad4957794fb36903ea3dfd8,1,1,1,0,1,0,0
true,,67c84941e8660a0a2d2f11e4f20cd687194646c6,1,1,1,1,1,0,0
false,,67cede525b3609b0a007f637325fd0b03898e447,1,1,1,0,1,0,0
false,,67fb0ef91fdb1e949f746cf9afa538c90db4ff93,1,1,1,0,1,0,0
false,,68200b814e7db5c6f70522617a0e06be05b006d0,1,1,1,0,1,0,0
true,,1df2d3e55c552d2613bbd1d9df34e3e76ac2aedc,1,1,1,1,1,0,0
false,,68295d86a1406882435d2a836cf047c8af6cb985,1,1,1,0,1,0,0
true,customIcoToken,68518977614a08a4cdc4cd69a82a60f3658bf4a8,1,1,1,1,1,0,0
false,,68716ffd80f990f547c0aaeac28c0941455e24f1,1,1,1,0,1,0,0
true,,1ddda1d8a77cf2f983bdd102f7f9dd82122a3b7a,1,1,1,1,1,0,0
false,,6880070ddda1b9e3c1332ea14767a328814e325b,1,1,1,0,1,0,0
false,,688a5f3c799022f319ad76f99ee45dc9a61d1901,1,1,1,0,1,0,0
true,,689cca553fc60e734854decba0cf2da25faf76dc,1,1,1,1,1,0,0
true,,689f1b4d941d2c1e423fc1b7c85531f5fa50426d,1,1,1,1,1,0,0
false,,68b18d388994336f341b4997360bb45f9f8701c9,1,1,1,0,1,0,0
true,customIcoToken,1dd8a3ff754e59362b39c51200af0bf397d992dc,1,1,1,1,1,0,0
true,customIcoToken,68c383bff494de881f56338118d9bffdaa78cf53,1,1,1,1,1,0,0
true,,68cd5191579af1aad037d52141c380799f7f7486,1,1,1,1,1,0,0
true,,68d5034cd8ee81af6deaa0505c7794ab6dd24cd9,1,1,1,1,1,0,0
true,,68dabf8e79d02d324a2d05233f2a2f272808f791,1,1,1,1,1,0,0
false,,1dcd31875ee8ae76b38ebce3e664704f469bfda3,1,1,1,0,1,0,0
false,,1dcb27a26d9010200456f377828c0678b7d99cbf,1,1,1,0,1,0,0
true,,68e9a4bff8c5b7cea045024afc73c497ea439579,1,1,1,1,1,0,0
true,customIcoToken,68fb2da0ea6925f74466b2214df3d8fd12717a9d,1,1,1,1,1,0,0
false,,68fd76bd6f54b2a88b5f32d583b3602b65dc764e,1,1,1,0,1,0,0
true,,69089bdde56bee1a8cd221799e799eb362bcf488,1,1,1,1,1,0,0
true,customIcoToken,690ab32b930e96ba6dfa9f61a12f60bc32acdc68,1,1,1,1,1,0,0
false,,1dc7182f2be657e8bc8ffc359ddf4743cd957e6f,1,1,1,0,1,0,0
true,customIcoToken,1dc2ab7eaf2710aefed609911b85d6afeee461d5,1,1,1,1,1,0,0
false,,1dc13a6276219040dae085eeba0ed5e94553767a,1,1,1,0,1,0,0
true,customIcoToken,691c9df0a6b74f1b5d6c1d9437e1a66d07d743a2,1,1,1,1,1,0,0
false,,691fc09ad643bbd3feac3af44c333eee13d34125,1,1,1,0,1,0,0
true,,692138527c8cc19591e9182c7cb2ef0482bdacae,1,1,1,1,1,0,0
true,,693338b3cfa9c43c79aea19473878d57e5b401c6,1,1,1,1,1,0,0
true,,1db68e187f9d941aea1eedc078681e8634e9ea51,1,1,1,1,1,0,0
true,,6947de3274e41c191ef341c1a649ce320b71a3ff,1,1,1,1,1,0,0
true,,694cfd9c2bebb7c41c4d0e452c30f408311e78e6,1,1,1,1,1,0,0
false,,1daa355334388726e6d0ef163164f9828d6f501a,1,1,1,0,1,0,0
true,,69577619ece5381d18f5c7cb81698ab39e083932,1,1,1,1,1,0,0
true,,6974313540d35555ef303ac81859dec6895c4812,1,1,1,1,1,0,0
true,,1d9f106c09de552aca3ec9e6924cf308b4857d8b,1,1,1,1,1,0,0
true,,6985d176d0a38bdf5234d554adc16e05e8f15442,1,1,1,1,1,0,0
false,,69890dd0a64ee8d4bb86ed3388cfa49b12c53303,1,1,1,0,1,0,0
true,,1d8c04e6f71c3ea08a3488c7b0c02db998370332,1,1,1,1,1,0,0
true,,1d841b95eb572e6e02506fc232fc194517dcf00e,1,1,1,1,1,0,0
true,,699e812ab1140ed64431d850847d83ece5808eae,1,1,1,1,1,0,0
true,,69a714c6f9baf75e52c1db9f25a34b357bc2594e,1,1,1,1,1,0,0
true,,1d7c3eeb0740b14b9d3d77961b6e22d5b5df3a69,1,1,1,1,1,0,0
true,,69d3e7b14dc3939daed2f4d3a0d535fce90131c0,1,1,1,1,1,0,0
true,customIcoToken,69d86d573b253e98a9303ba39f1e371403d66e57,1,1,1,1,1,0,0
